datetime,energy_consumption,temperature,humidity,wind_speed,is_holiday
2023-03-16 16:00:00,5616.04,5.49,98.12,5.38,0
2023-03-16 17:00:00,5074.76,5.64,46.65,7.37,0
2023-03-16 18:00:00,5043.37,7.13,68.48,7.42,0
2023-03-16 19:00:00,4832.9,4.39,58.57,7.54,0
2023-03-16 20:00:00,4360.37,6.61,72.64,4.8,0
2023-03-16 21:00:00,4197.53,6.66,89.89,6.99,0
2023-03-16 22:00:00,4544.48,3.42,64.75,6.81,0
2023-03-16 23:00:00,4168.15,8.42,77.31,6.51,0
2023-03-17 00:00:00,4246.46,5.27,74.5,4.27,0
2023-03-17 01:00:00,4354.54,4.34,70.74,5.14,0
2023-03-17 02:00:00,4313.68,4.32,79.46,5.33,0
2023-03-17 03:00:00,5099.09,2.41,71.14,8.14,0
2023-03-17 04:00:00,4376.97,7.1,61.07,5.63,0
2023-03-17 05:00:00,4691.24,4.0,65.98,5.69,0
2023-03-17 06:00:00,5133.01,5.99,67.76,6.9,0
2023-03-17 07:00:00,5076.71,5.59,83.82,7.88,0
2023-03-17 08:00:00,4886.32,10.49,52.12,4.98,0
2023-03-17 09:00:00,5681.62,4.9,57.08,6.96,0
2023-03-17 10:00:00,3055.4826051468003,3.91,67.27,5.51,0
2023-03-17 11:00:00,6618.65,2.32,43.84,9.59,0
2023-03-17 12:00:00,5897.18,7.29,80.09,9.23,0
2023-03-17 13:00:00,5821.01,5.81,83.9,7.53,0
2023-03-17 14:00:00,6037.28,6.74,74.48,0.85,0
2023-03-17 15:00:00,6441.09,3.56,73.2,5.77,0
2023-03-17 16:00:00,5353.04,7.01,74.3,5.39,0
2023-03-17 17:00:00,4702.55,1.17,70.13,8.35,0
2023-03-17 18:00:00,4979.01,7.44,80.92,6.99,0
2023-03-17 19:00:00,4383.38,7.24,69.46,4.85,0
2023-03-17 20:00:00,4556.17,4.94,81.46,4.18,0
2023-03-17 21:00:00,4206.18,6.2,80.91,8.82,0
2023-03-17 22:00:00,4263.94,3.65,76.86,3.32,0
2023-03-17 23:00:00,4306.99,6.12,61.17,6.18,0
2023-03-18 00:00:00,2634.27,7.05,69.21,4.59,0
2023-03-18 01:00:00,2891.11,8.39,57.98,6.77,0
2023-03-18 02:00:00,2904.44,2.3,68.0,6.01,0
2023-03-18 03:00:00,2786.86,7.44,77.66,3.69,0
2023-03-18 04:00:00,3133.93,3.98,57.8,3.74,0
2023-03-18 05:00:00,2925.05,2.76,77.52,6.05,0
2023-03-18 06:00:00,3115.04,7.22,69.02,7.4,0
2023-03-18 07:00:00,3467.42,3.87,66.13,6.35,0
2023-03-18 08:00:00,3344.92,7.64,71.04,8.55,0
2023-03-18 09:00:00,3925.88,3.28,72.85,4.51,0
2023-03-18 10:00:00,3671.73,5.51,83.54,10.14,0
2023-03-18 11:00:00,3700.42,4.0,64.66,5.41,0
2023-03-18 12:00:00,4001.01,3.72,53.6,7.7,0
2023-03-18 13:00:00,3823.12,5.16,83.02,9.18,0
2023-03-18 14:00:00,3677.53,7.25,79.15,11.13,0
2023-03-18 15:00:00,3761.77,3.35,59.25,9.36,0
2023-03-18 16:00:00,3534.19,6.58,60.58,6.09,0
2023-03-18 17:00:00,3373.63,4.19,68.59,6.9,0
2023-03-18 18:00:00,3384.13,3.52,51.21,6.38,0
2023-03-18 19:00:00,3264.87,3.78,73.36,3.36,0
2023-03-18 20:00:00,2856.01,8.27,68.18,3.76,0
2023-03-18 21:00:00,2839.18,4.85,74.69,2.65,0
2023-03-18 22:00:00,2778.46,5.26,63.18,5.43,0
2023-03-18 23:00:00,2741.55,7.37,93.37,7.58,0
2023-03-19 00:00:00,3242.38,4.33,70.42,7.19,0
2023-03-19 01:00:00,2999.44,6.93,62.88,5.22,0
2023-03-19 02:00:00,2987.13,3.3,95.54,9.77,0
2023-03-19 03:00:00,2799.7,4.62,79.27,7.32,0
2023-03-19 04:00:00,3088.22,4.19,68.59,5.93,0
2023-03-19 05:00:00,2883.65,5.3,61.55,5.88,0
2023-03-19 06:00:00,3293.85,5.91,65.43,7.64,0
2023-03-19 07:00:00,3579.37,4.07,85.95,7.42,0
2023-03-19 08:00:00,3169.46,8.83,68.37,6.01,0
2023-03-19 09:00:00,3916.35,2.69,55.26,7.09,0
2023-03-19 10:00:00,4246.62,2.41,75.01,9.13,0
2023-03-19 11:00:00,3779.23,5.88,67.62,4.5,0
2023-03-19 12:00:00,3984.78,4.32,76.81,6.21,0
2023-03-19 13:00:00,3564.18,8.92,95.97,4.99,0
2023-03-19 14:00:00,3791.59,3.73,60.96,4.38,0
2023-03-19 15:00:00,3786.99,3.76,69.72,4.88,0
2023-03-19 16:00:00,3410.68,7.97,81.35,4.16,0
2023-03-19 17:00:00,3468.2,4.75,70.64,4.35,0
2023-03-19 18:00:00,3043.24,3.62,66.05,6.04,0
2023-03-19 19:00:00,3057.28,6.07,60.31,9.75,0
2023-03-19 20:00:00,2761.76,5.49,57.76,8.38,0
2023-03-19 21:00:00,2850.13,4.19,79.39,4.57,0
2023-03-19 22:00:00,2704.46,8.96,69.08,6.17,0
2023-03-19 23:00:00,2903.66,3.16,80.54,2.25,0
2023-03-20 00:00:00,3978.34,8.12,66.65,5.97,0
2023-03-20 01:00:00,4555.44,3.71,76.83,6.56,0
2023-03-20 02:00:00,4173.19,4.99,70.73,0.0,0
2023-03-20 03:00:00,4003.33,5.84,67.66,5.65,0
2023-03-20 04:00:00,4680.72,3.77,73.87,3.09,0
2023-03-20 05:00:00,4560.02,3.06,62.68,1.2,0
2023-03-20 06:00:00,5277.41,3.39,79.29,9.26,0
2023-03-20 07:00:00,5583.32,3.07,73.5,8.08,0
2023-03-20 08:00:00,5103.85,6.27,71.74,5.88,0
2023-03-20 09:00:00,5623.94,8.97,79.71,5.38,0
2023-03-20 10:00:00,6078.59,7.79,53.15,7.21,0
2023-03-20 11:00:00,6557.92,2.86,63.87,2.81,0
2023-03-20 12:00:00,6459.93,3.08,59.57,4.47,0
2023-03-20 13:00:00,5319.73,6.73,78.32,6.85,0
2023-03-20 14:00:00,5948.92,2.62,77.23,9.3,0
2023-03-20 15:00:00,5525.78,3.51,61.05,4.59,0
2023-03-20 16:00:00,5454.0,6.01,75.13,2.74,0
2023-03-20 17:00:00,4723.24,6.87,76.7,7.09,0
2023-03-20 18:00:00,4888.89,5.28,84.42,6.11,0
2023-03-20 19:00:00,4774.7,2.15,56.04,8.57,0
2023-03-20 20:00:00,4889.52,1.53,45.07,4.9,0
2023-03-20 21:00:00,4384.02,5.7,64.62,2.04,0
2023-03-20 22:00:00,4372.27,8.43,94.81,5.54,0
2023-03-20 23:00:00,4084.44,8.97,73.65,5.99,0
2023-03-21 00:00:00,4742.27,2.84,76.86,5.86,0
2023-03-21 01:00:00,4593.14,5.39,77.85,5.28,0
2023-03-21 02:00:00,4297.78,5.96,61.99,8.62,0
2023-03-21 03:00:00,3733.61,8.06,72.4,9.47,0
2023-03-21 04:00:00,4434.58,2.93,73.98,6.92,0
2023-03-21 05:00:00,4279.15,7.14,81.73,5.98,0
2023-03-21 06:00:00,5269.98,5.25,68.54,5.94,0
2023-03-21 07:00:00,4886.44,4.35,76.82,4.56,0
2023-03-21 08:00:00,5152.39,7.19,67.47,5.99,0
2023-03-21 09:00:00,5798.52,8.24,58.21,4.24,0
2023-03-21 10:00:00,5729.25,6.42,72.5,5.21,0
2023-03-21 11:00:00,6351.39,4.39,79.62,4.46,0
2023-03-21 12:00:00,6344.62,2.7,65.47,7.24,0
2023-03-21 13:00:00,5756.71,5.13,75.86,7.94,0
2023-03-21 14:00:00,6126.2,2.93,72.12,5.34,0
2023-03-21 15:00:00,5465.55,7.21,72.05,5.97,0
2023-03-21 16:00:00,5413.64,4.91,72.67,5.2,0
2023-03-21 17:00:00,5437.99,3.93,61.95,8.04,0
2023-03-21 18:00:00,5043.68,7.24,66.65,4.98,0
2023-03-21 19:00:00,4948.53,1.36,65.8,6.58,0
2023-03-21 20:00:00,4049.34,7.63,62.77,2.94,0
2023-03-21 21:00:00,4284.46,3.92,59.76,5.08,0
2023-03-21 22:00:00,4856.78,4.99,66.61,3.79,0
2023-03-21 23:00:00,4627.19,4.99,51.56,8.71,0
2023-03-22 00:00:00,4855.72,4.21,79.38,9.44,0
2023-03-22 01:00:00,4260.3,2.67,75.37,5.67,0
2023-03-22 02:00:00,4397.73,5.7,80.72,3.54,0
2023-03-22 03:00:00,4471.2,7.4,76.33,6.71,0
2023-03-22 04:00:00,4838.14,2.79,79.41,6.84,0
2023-03-22 05:00:00,4933.43,4.37,80.07,10.4,0
2023-03-22 06:00:00,5161.93,5.53,66.53,6.85,0
2023-03-22 07:00:00,5360.67,4.41,74.11,5.12,0
2023-03-22 08:00:00,5363.1,2.75,67.45,8.34,0
2023-03-22 09:00:00,5863.04,6.04,57.11,9.12,0
2023-03-22 10:00:00,6258.6,3.24,55.9,1.75,0
2023-03-22 11:00:00,6133.5,3.05,72.42,9.5,0
2023-03-22 12:00:00,6233.62,7.09,70.85,4.74,0
2023-03-22 13:00:00,6034.1,6.78,83.73,4.47,0
2023-03-22 14:00:00,5748.81,7.05,73.87,9.07,0
2023-03-22 15:00:00,5203.28,4.59,81.05,4.91,0
2023-03-22 16:00:00,5215.41,6.84,53.17,3.24,0
2023-03-22 17:00:00,4845.58,6.66,69.08,3.72,0
2023-03-22 18:00:00,5121.3,5.98,57.81,2.71,0
2023-03-22 19:00:00,4261.05,7.17,77.77,5.76,0
2023-03-22 20:00:00,4645.88,2.89,75.42,4.93,0
2023-03-22 21:00:00,5062.98,0.57,56.23,9.9,0
2023-03-22 22:00:00,4265.98,7.82,72.78,7.15,0
2023-03-22 23:00:00,4909.83,4.34,65.64,7.09,0
2023-03-23 00:00:00,4324.41,5.12,58.84,4.04,0
2023-03-23 01:00:00,4562.22,6.32,85.88,5.99,0
2023-03-23 02:00:00,4629.28,7.64,78.22,7.31,0
2023-03-23 03:00:00,4490.21,3.7,71.93,6.48,0
2023-03-23 04:00:00,4779.72,6.21,79.15,11.22,0
2023-03-23 05:00:00,4477.4,3.52,78.82,4.55,0
2023-03-23 06:00:00,5024.71,3.98,74.1,6.36,0
2023-03-23 07:00:00,5592.52,4.1,72.8,7.75,0
2023-03-23 08:00:00,5105.72,4.04,100.0,6.16,0
2023-03-23 09:00:00,2907.3809739216485,3.81,69.8,9.97,0
2023-03-23 10:00:00,5965.97,-0.42,75.06,9.96,0
2023-03-23 11:00:00,5837.08,7.15,71.99,8.48,0
2023-03-23 12:00:00,5440.49,6.35,67.93,6.74,0
2023-03-23 13:00:00,6365.92,7.7,71.15,7.65,0
2023-03-23 14:00:00,5966.11,5.49,66.15,6.97,0
2023-03-23 15:00:00,5157.44,6.54,72.5,7.23,0
2023-03-23 16:00:00,5731.68,3.78,63.36,6.1,0
2023-03-23 17:00:00,5697.04,3.54,71.42,5.96,0
2023-03-23 18:00:00,5352.29,5.13,59.63,5.73,0
2023-03-23 19:00:00,4683.23,4.67,68.95,2.54,0
2023-03-23 20:00:00,4620.7,4.3,74.39,3.84,0
2023-03-23 21:00:00,4623.55,3.63,82.18,6.65,0
2023-03-23 22:00:00,4767.89,2.72,69.02,3.75,0
2023-03-23 23:00:00,4317.78,5.52,68.63,1.69,0
2023-03-24 00:00:00,4209.73,6.77,78.78,9.74,0
2023-03-24 01:00:00,4910.95,2.82,88.56,3.62,0
2023-03-24 02:00:00,4582.02,4.51,70.33,5.24,0
2023-03-24 03:00:00,4685.91,7.79,57.05,5.3,0
2023-03-24 04:00:00,4694.95,0.28,63.3,7.69,0
2023-03-24 05:00:00,4421.06,7.02,58.45,3.3,0
2023-03-24 06:00:00,5303.67,4.48,64.09,1.58,0
2023-03-24 07:00:00,5163.09,7.7,64.97,0.83,0
2023-03-24 08:00:00,5448.79,4.07,60.97,6.83,0
2023-03-24 09:00:00,5606.84,8.15,77.12,8.55,0
2023-03-24 10:00:00,5849.0,4.34,54.91,8.21,0
2023-03-24 11:00:00,5930.32,6.14,53.66,4.33,0
2023-03-24 12:00:00,5935.51,5.48,75.03,7.51,0
2023-03-24 13:00:00,6554.77,1.92,77.6,3.64,0
2023-03-24 14:00:00,5911.97,6.67,63.13,6.21,0
2023-03-24 15:00:00,5591.79,7.43,51.08,6.16,0
2023-03-24 16:00:00,5478.04,7.22,80.39,4.88,0
2023-03-24 17:00:00,4742.69,6.67,74.97,0.41,0
2023-03-24 18:00:00,4549.59,5.26,63.0,4.29,0
2023-03-24 19:00:00,4723.37,5.24,75.77,1.65,0
2023-03-24 20:00:00,4685.12,4.67,54.6,7.92,0
2023-03-24 21:00:00,4229.16,4.4,72.12,4.7,0
2023-03-24 22:00:00,4369.1,4.21,71.07,7.33,0
2023-03-24 23:00:00,4572.01,5.12,73.5,7.01,0
2023-03-25 00:00:00,2893.8,4.32,52.77,7.93,0
2023-03-25 01:00:00,2705.58,4.09,76.55,2.58,0
2023-03-25 02:00:00,2912.77,3.55,76.82,4.22,0
2023-03-25 03:00:00,2776.7,7.0,82.91,2.76,0
2023-03-25 04:00:00,2888.82,5.48,73.17,3.17,0
2023-03-25 05:00:00,3029.52,5.56,77.7,5.07,0
2023-03-25 06:00:00,3581.86,3.63,56.87,5.35,0
2023-03-25 07:00:00,3371.34,3.72,72.83,2.87,0
2023-03-25 08:00:00,3326.56,6.85,70.84,6.73,0
2023-03-25 09:00:00,3581.44,4.42,50.91,7.47,0
2023-03-25 10:00:00,3867.12,3.25,72.39,5.42,0
2023-03-25 11:00:00,3556.05,7.79,48.71,4.14,0
2023-03-25 12:00:00,3945.11,7.12,71.06,5.51,0
2023-03-25 13:00:00,3548.2,7.68,72.93,5.36,0
2023-03-25 14:00:00,3637.25,6.78,61.92,3.94,0
2023-03-25 15:00:00,3296.21,6.11,71.34,6.39,0
2023-03-25 16:00:00,3805.53,2.03,68.26,5.29,0
2023-03-25 17:00:00,3176.67,7.79,72.79,6.95,0
2023-03-25 18:00:00,3262.47,3.6,69.31,8.67,0
2023-03-25 19:00:00,2956.55,5.53,50.28,3.58,0
2023-03-25 20:00:00,2703.48,5.92,69.46,7.0,0
2023-03-25 21:00:00,3045.17,7.46,69.14,8.14,0
2023-03-25 22:00:00,3264.25,6.48,84.09,3.0,0
2023-03-25 23:00:00,3007.88,5.58,85.76,5.39,0
2023-03-26 00:00:00,3091.46,7.19,63.47,3.73,0
2023-03-26 01:00:00,2876.58,7.81,62.49,5.39,0
2023-03-26 02:00:00,2990.3,1.39,99.68,10.04,0
2023-03-26 03:00:00,3145.19,3.16,70.55,6.45,0
2023-03-26 04:00:00,3107.86,4.62,65.97,6.21,0
2023-03-26 05:00:00,2799.89,8.05,64.89,5.97,0
2023-03-26 06:00:00,3294.77,4.96,62.57,7.91,0
2023-03-26 07:00:00,3291.83,6.56,62.66,4.53,0
2023-03-26 08:00:00,3584.16,3.2,82.43,7.09,0
2023-03-26 09:00:00,3431.43,3.85,71.6,3.23,0
2023-03-26 10:00:00,3911.01,5.67,58.2,5.29,0
2023-03-26 11:00:00,3957.79,1.63,74.76,5.38,0
2023-03-26 12:00:00,4254.15,3.26,86.83,7.77,0
2023-03-26 13:00:00,4030.62,3.37,84.45,7.46,0
2023-03-26 14:00:00,3923.98,6.33,67.89,7.08,0
2023-03-26 15:00:00,3504.71,3.37,72.83,9.0,0
2023-03-26 16:00:00,3465.11,5.32,72.07,6.33,0
2023-03-26 17:00:00,3266.95,4.74,71.07,8.58,0
2023-03-26 18:00:00,3552.41,5.02,66.63,7.13,0
2023-03-26 19:00:00,2771.13,4.79,71.76,9.13,0
2023-03-26 20:00:00,3024.08,3.64,61.61,11.56,0
2023-03-26 21:00:00,2956.75,4.48,80.91,6.26,0
2023-03-26 22:00:00,2955.71,6.37,77.57,5.39,0
2023-03-26 23:00:00,2962.27,4.7,73.45,7.74,0
2023-03-27 00:00:00,4474.84,3.53,89.62,2.38,0
2023-03-27 01:00:00,4498.1,5.71,69.76,7.1,0
2023-03-27 02:00:00,4244.26,7.45,66.49,4.4,0
2023-03-27 03:00:00,4569.61,2.63,77.36,7.07,0
2023-03-27 04:00:00,4439.37,7.44,65.44,5.58,0
2023-03-27 05:00:00,4711.74,2.28,82.28,6.47,0
2023-03-27 06:00:00,4536.95,6.66,73.7,4.12,0
2023-03-27 07:00:00,5026.3,4.94,82.25,5.49,0
2023-03-27 08:00:00,5664.86,5.11,64.17,8.21,0
2023-03-27 09:00:00,5719.38,7.61,63.17,8.11,0
2023-03-27 10:00:00,6354.78,4.72,64.03,2.3,0
2023-03-27 11:00:00,6294.92,7.76,72.41,3.72,0
2023-03-27 12:00:00,5512.91,4.46,55.81,5.01,0
2023-03-27 13:00:00,6362.86,5.75,62.53,9.74,0
2023-03-27 14:00:00,5860.01,5.58,80.44,3.92,0
2023-03-27 15:00:00,5381.62,4.99,67.06,10.11,0
2023-03-27 16:00:00,5705.69,5.34,82.77,5.91,0
2023-03-27 17:00:00,5505.56,5.79,76.93,6.15,0
2023-03-27 18:00:00,5278.12,6.55,80.1,8.18,0
2023-03-27 19:00:00,3996.0,9.85,80.18,4.45,0
2023-03-27 20:00:00,4599.41,6.37,73.62,2.15,0
2023-03-27 21:00:00,4486.06,4.23,81.8,7.84,0
2023-03-27 22:00:00,4641.12,4.91,82.47,8.77,0
2023-03-27 23:00:00,4696.76,5.53,85.84,7.81,0
2023-03-28 00:00:00,4358.27,5.21,64.95,6.91,0
2023-03-28 01:00:00,4349.69,4.15,58.73,8.25,0
2023-03-28 02:00:00,4768.72,2.96,47.88,5.59,0
2023-03-28 03:00:00,4391.52,8.68,70.51,3.38,0
2023-03-28 04:00:00,4415.95,6.06,55.33,5.21,0
2023-03-28 05:00:00,4503.81,5.77,50.79,6.36,0
2023-03-28 06:00:00,4823.36,7.04,57.38,5.79,0
2023-03-28 07:00:00,4970.68,3.42,61.81,4.6,0
2023-03-28 08:00:00,5419.1,7.73,70.93,3.94,0
2023-03-28 09:00:00,5488.77,5.69,76.89,1.13,0
2023-03-28 10:00:00,5562.69,5.3,47.34,7.2,0
2023-03-28 11:00:00,6221.95,3.45,86.28,5.59,0
2023-03-28 12:00:00,5937.55,5.5,87.42,2.81,0
2023-03-28 13:00:00,5958.33,3.73,64.85,5.01,0
2023-03-28 14:00:00,5503.13,4.25,69.5,4.38,0
2023-03-28 15:00:00,5702.11,8.0,63.96,6.72,0
2023-03-28 16:00:00,4724.93,6.18,60.87,8.9,0
2023-03-28 17:00:00,5182.57,5.7,76.14,8.18,0
2023-03-28 18:00:00,5129.44,3.51,73.45,7.18,0
2023-03-28 19:00:00,4607.2,5.25,72.4,7.32,0
2023-03-28 20:00:00,4351.73,6.97,75.18,8.52,0
2023-03-28 21:00:00,4541.85,5.29,80.97,4.63,0
2023-03-28 22:00:00,4345.56,7.7,75.0,5.16,0
2023-03-28 23:00:00,4628.26,5.24,88.88,7.86,0
2023-03-29 00:00:00,4589.63,1.78,67.57,7.31,0
2023-03-29 01:00:00,4523.16,4.41,73.12,8.04,0
2023-03-29 02:00:00,4527.86,8.0,62.27,7.27,0
2023-03-29 03:00:00,4481.45,4.63,76.61,4.11,0
2023-03-29 04:00:00,4568.34,8.07,78.42,6.02,0
2023-03-29 05:00:00,4355.75,4.35,67.18,7.57,0
2023-03-29 06:00:00,5337.45,3.54,80.94,7.48,0
2023-03-29 07:00:00,4587.65,8.45,66.72,4.23,0
2023-03-29 08:00:00,5953.23,3.97,64.48,7.82,0
2023-03-29 09:00:00,5939.67,3.51,77.78,4.91,0
2023-03-29 10:00:00,5612.44,6.99,100.0,2.63,0
2023-03-29 11:00:00,5882.57,5.82,64.37,6.13,0
2023-03-29 12:00:00,5906.32,6.08,69.24,9.07,0
2023-03-29 13:00:00,5750.5,4.13,58.79,5.71,0
2023-03-29 14:00:00,5801.6,6.1,53.01,8.55,0
2023-03-29 15:00:00,5544.39,4.73,73.82,7.72,0
2023-03-29 16:00:00,5319.72,5.12,76.95,6.94,0
2023-03-29 17:00:00,4890.03,3.08,81.93,5.73,0
2023-03-29 18:00:00,4632.5,5.91,63.64,4.6,0
2023-03-29 19:00:00,4342.78,3.9,78.69,5.05,0
2023-03-29 20:00:00,4661.81,6.1,69.49,5.52,0
2023-03-29 21:00:00,4395.78,4.99,76.23,4.99,0
2023-03-29 22:00:00,4711.01,-0.54,71.51,3.89,0
2023-03-29 23:00:00,4640.01,4.59,90.74,6.66,0
2023-03-30 00:00:00,4519.35,1.85,65.9,6.25,0
2023-03-30 01:00:00,4494.01,4.0,71.43,4.39,0
2023-03-30 02:00:00,4589.01,3.8,81.09,7.7,0
2023-03-30 03:00:00,4719.31,2.72,85.28,5.52,0
2023-03-30 04:00:00,4716.27,3.96,55.92,7.12,0
2023-03-30 05:00:00,4476.92,4.18,83.82,7.54,0
2023-03-30 06:00:00,5158.79,6.29,61.09,6.89,0
2023-03-30 07:00:00,5154.79,4.57,69.18,5.41,0
2023-03-30 08:00:00,5343.61,4.44,68.86,11.57,0
2023-03-30 09:00:00,5707.24,6.43,71.4,6.03,0
2023-03-30 10:00:00,6077.77,2.74,54.82,2.77,0
2023-03-30 11:00:00,6409.61,3.25,72.41,8.73,0
2023-03-30 12:00:00,6317.92,3.51,62.7,6.04,0
2023-03-30 13:00:00,6638.5,5.26,70.38,5.73,0
2023-03-30 14:00:00,5778.87,2.41,70.56,7.73,0
2023-03-30 15:00:00,5473.09,4.4,72.22,7.01,0
2023-03-30 16:00:00,5470.42,3.07,73.89,5.76,0
2023-03-30 17:00:00,5572.76,5.34,61.68,5.05,0
2023-03-30 18:00:00,4576.37,7.21,61.85,5.91,0
2023-03-30 19:00:00,4471.59,6.7,71.48,10.12,0
2023-03-30 20:00:00,4891.55,5.04,75.21,8.3,0
2023-03-30 21:00:00,3973.59,2.43,65.56,4.44,0
2023-03-30 22:00:00,4318.29,7.68,69.73,9.2,0
2023-03-30 23:00:00,4410.15,2.22,80.01,4.31,0
2023-03-31 00:00:00,4174.51,7.4,72.75,3.65,0
2023-03-31 01:00:00,4384.93,5.34,78.66,7.35,0
2023-03-31 02:00:00,4586.67,4.41,70.3,3.19,0
2023-03-31 03:00:00,4524.29,6.91,57.77,7.52,0
2023-03-31 04:00:00,4295.97,7.81,68.01,1.57,0
2023-03-31 05:00:00,4095.6,6.93,49.15,8.21,0
2023-03-31 06:00:00,4783.45,6.45,68.0,6.27,0
2023-03-31 07:00:00,5410.54,6.17,63.29,6.38,0
2023-03-31 08:00:00,2947.3593966630992,6.94,75.34,7.79,0
2023-03-31 09:00:00,6293.92,3.11,83.69,4.26,0
2023-03-31 10:00:00,6011.32,4.56,61.55,6.24,0
2023-03-31 11:00:00,5387.06,7.13,73.51,6.01,0
2023-03-31 12:00:00,5997.5,5.77,82.05,9.03,0
2023-03-31 13:00:00,6095.15,7.56,80.93,7.95,0
2023-03-31 14:00:00,6303.77,5.02,76.24,6.51,0
2023-03-31 15:00:00,5772.9,4.0,63.95,6.16,0
2023-03-31 16:00:00,5252.19,8.46,56.32,3.33,0
2023-03-31 17:00:00,5351.07,4.35,82.29,6.89,0
2023-03-31 18:00:00,5790.99,4.38,58.61,6.43,0
2023-03-31 19:00:00,4297.02,8.78,80.77,5.15,0
2023-03-31 20:00:00,4208.46,9.15,59.21,0.0,0
2023-03-31 21:00:00,4303.59,6.66,80.41,5.54,0
2023-03-31 22:00:00,4377.75,6.05,79.86,7.47,0
2023-03-31 23:00:00,4294.16,4.31,72.98,6.51,0
2023-04-01 00:00:00,2584.72,9.15,74.31,2.76,0
2023-04-01 01:00:00,2677.7,6.68,74.21,5.12,0
2023-04-01 02:00:00,3142.76,5.83,78.08,6.5,0
2023-04-01 03:00:00,2866.77,5.66,72.14,9.55,0
2023-04-01 04:00:00,2806.77,7.17,81.0,5.95,0
2023-04-01 05:00:00,2697.11,7.63,64.64,5.55,0
2023-04-01 06:00:00,3018.64,8.89,70.64,9.35,0
2023-04-01 07:00:00,3233.41,4.46,88.7,3.28,0
2023-04-01 08:00:00,3705.28,3.0,67.54,7.53,0
2023-04-01 09:00:00,3456.67,8.57,59.62,3.79,0
2023-04-01 10:00:00,3692.59,5.66,78.33,8.19,0
2023-04-01 11:00:00,4284.09,3.53,62.41,3.68,0
2023-04-01 12:00:00,3624.37,5.21,76.18,7.0,0
2023-04-01 13:00:00,3605.16,5.8,66.88,5.77,0
2023-04-01 14:00:00,3802.29,8.68,71.66,3.15,0
2023-04-01 15:00:00,3182.17,9.5,70.54,7.69,0
2023-04-01 16:00:00,3434.81,8.58,76.75,6.0,0
2023-04-01 17:00:00,3441.23,4.44,69.45,2.55,0
2023-04-01 18:00:00,3491.44,5.77,89.8,7.03,0
2023-04-01 19:00:00,2672.21,9.4,73.49,5.86,0
2023-04-01 20:00:00,2917.28,6.14,69.51,4.93,0
2023-04-01 21:00:00,2556.5,10.09,52.99,5.01,0
2023-04-01 22:00:00,3202.3,5.85,61.67,2.32,0
2023-04-01 23:00:00,2869.0,7.72,60.55,6.23,0
2023-04-02 00:00:00,2610.15,6.06,83.1,6.67,0
2023-04-02 01:00:00,2684.94,4.41,63.94,6.92,0
2023-04-02 02:00:00,2862.05,5.14,76.38,6.76,0
2023-04-02 03:00:00,2821.75,12.69,68.35,1.85,0
2023-04-02 04:00:00,2694.22,5.81,62.26,6.09,0
2023-04-02 05:00:00,3062.28,5.11,84.98,6.08,0
2023-04-02 06:00:00,3042.07,9.17,73.91,3.85,0
2023-04-02 07:00:00,3365.71,7.33,72.99,0.96,0
2023-04-02 08:00:00,3505.78,5.77,64.11,5.14,0
2023-04-02 09:00:00,3670.49,4.49,97.86,11.34,0
2023-04-02 10:00:00,3607.85,7.33,75.49,4.44,0
2023-04-02 11:00:00,3489.55,8.54,68.12,7.68,0
2023-04-02 12:00:00,3469.92,8.92,76.29,8.12,0
2023-04-02 13:00:00,3646.49,6.51,67.39,6.62,0
2023-04-02 14:00:00,3424.27,7.42,75.46,5.16,0
2023-04-02 15:00:00,3807.5,5.02,65.85,5.91,0
2023-04-02 16:00:00,3455.9,8.75,59.62,4.21,0
2023-04-02 17:00:00,3308.9,7.31,75.39,2.99,0
2023-04-02 18:00:00,3465.88,4.65,66.91,5.57,0
2023-04-02 19:00:00,2613.25,12.24,61.51,4.71,0
2023-04-02 20:00:00,2868.87,8.6,88.0,7.5,0
2023-04-02 21:00:00,2583.74,11.17,70.93,4.54,0
2023-04-02 22:00:00,2972.17,5.34,89.53,2.1,0
2023-04-02 23:00:00,2680.14,7.89,56.02,5.11,0
2023-04-03 00:00:00,4109.24,4.75,72.15,2.53,0
2023-04-03 01:00:00,4244.68,9.95,72.66,4.99,0
2023-04-03 02:00:00,3942.26,6.64,61.44,9.44,0
2023-04-03 03:00:00,4196.56,5.36,63.43,8.03,0
2023-04-03 04:00:00,4507.5,8.35,65.81,7.29,0
2023-04-03 05:00:00,4429.36,6.08,67.44,5.87,0
2023-04-03 06:00:00,4730.43,8.18,66.76,8.45,0
2023-04-03 07:00:00,4945.6,4.17,69.47,7.11,0
2023-04-03 08:00:00,5433.84,6.9,69.25,1.56,0
2023-04-03 09:00:00,5723.37,5.4,78.57,3.84,0
2023-04-03 10:00:00,5442.1,4.88,76.21,6.98,0
2023-04-03 11:00:00,6016.84,9.22,82.88,5.56,0
2023-04-03 12:00:00,5656.88,7.21,63.3,6.11,0
2023-04-03 13:00:00,5495.15,5.09,63.62,6.99,0
2023-04-03 14:00:00,6052.64,9.49,63.56,10.13,0
2023-04-03 15:00:00,5683.04,4.76,65.31,6.77,0
2023-04-03 16:00:00,4830.1,5.04,60.31,6.34,0
2023-04-03 17:00:00,5137.89,10.3,85.6,6.58,0
2023-04-03 18:00:00,4685.55,2.66,91.75,7.06,0
2023-04-03 19:00:00,4142.04,7.31,62.95,6.6,0
